season_id,age_group_id,region_id,club_id,league_group_id,division_name,group_name,group_hash_url
2023,1,1,-3,16805,"DM-HOLD I HYGGEFJER (4 spillere/ 3 do.,2 si.)",SEN C 5. - 6. plads,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2023,16805,1,1,,,-3,"
2023,1,1,-3,16802,"DM-HOLD I HYGGEFJER (4 spillere/ 3 do.,2 si.)",SEN C Pulje 1,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2023,16802,1,1,,,-3,"
2023,1,1,-3,16803,"DM-HOLD I HYGGEFJER (4 spillere/ 3 do.,2 si.)",SEN C pulje 2,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2023,16803,1,1,,,-3,"
2023,1,1,-3,16806,"DM-HOLD I HYGGEFJER (4 spillere/ 3 do.,2 si.)",SEN D,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2023,16806,1,1,,,-3,"
2023,1,1,-3,16816,DM-HOLD I HYGGEFJER (4 spillere/ 4 doubler),SEN C 3. - 4. plads,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2023,16816,1,1,,,-3,"
2023,1,1,-3,16817,DM-HOLD I HYGGEFJER (4 spillere/ 4 doubler),SEN C 5. - 6. plads,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2023,16817,1,1,,,-3,"
2023,1,1,-3,16815,DM-HOLD I HYGGEFJER (4 spillere/ 4 doubler),SEN C Finale,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2023,16815,1,1,,,-3,"
2023,1,1,-3,16813,DM-HOLD I HYGGEFJER (4 spillere/ 4 doubler),SEN C/50+ Pulje 1,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2023,16813,1,1,,,-3,"
2023,1,1,-3,16814,DM-HOLD I HYGGEFJER (4 spillere/ 4 doubler),SEN C/50+ Pulje 2,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2023,16814,1,1,,,-3,"
2023,1,1,-3,16811,DM-HOLD I HYGGEFJER (4 spillere/ 4 doubler),SEN D Bronzekamp (3. - 4. plads),"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2023,16811,1,1,,,-3,"
2023,1,1,-3,16810,DM-HOLD I HYGGEFJER (4 spillere/ 4 doubler),SEN D Finale,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2023,16810,1,1,,,-3,"
2023,1,1,-3,16812,DM-HOLD I HYGGEFJER (4 spillere/ 4 doubler),SEN D Placering (5. - 8. plads),"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2023,16812,1,1,,,-3,"
2023,1,1,-3,16808,DM-HOLD I HYGGEFJER (4 spillere/ 4 doubler),SEN D Pulje 1,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2023,16808,1,1,,,-3,"
2023,1,1,-3,16809,DM-HOLD I HYGGEFJER (4 spillere/ 4 doubler),SEN D Pulje 2,"https://badmintonplayer.dk/DBF/HoldTurnering/Stilling/#2,2023,16809,1,1,,,-3,"
