season_id,age_group_id,region_id,club_id,league_group_id,division_name,group_name,match_id,round,discipline,discipline_no,discipline_code,home_team,away_team,home_players,away_players,home_player_ids,away_player_ids,set_scores,winner_side,winner_team,wo
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403318,6 15-12-2020,1. MD,1,MD,Gentofte,Værløse,"Kasper Antonsen, Celine Juel","Mathias Thyrri Jørgensen, Mai Surrow","60945, 53107","81255, 50755","21-18, 23-25, 14-21",away,Værløse,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403318,6 15-12-2020,2. MD,2,MD,Gentofte,Værløse,"Kristian Høholdt Kræmer, Line Christophersen","Andreas Søndergaard, Ditte Søby Hansen","88747, 154","84100, 78225","17-21, 14-21",away,Værløse,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403318,6 15-12-2020,1. DS,1,DS,Gentofte,Værløse,Line Christophersen,Julie Dawall Jakobsen,154,83614,"21-12, 21-10",home,Gentofte,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403318,6 15-12-2020,2. DS,2,DS,Gentofte,Værløse,Hannah Perregaard,Sofie Holmboe Dahl,43433,76924,"15-21, 11-21",away,Værløse,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403318,6 15-12-2020,1. HS,1,HS,Gentofte,Værløse,Mads Christophersen,Rasmus Messerschmidt,81169,48886,"16-21, 18-21",away,Værløse,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403318,6 15-12-2020,2. HS,2,HS,Gentofte,Værløse,Christopher Vittoriani,Daniel Lundgaard,3269,1311,"21-8, 21-16",home,Gentofte,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403318,6 15-12-2020,1. DD,1,DD,Gentofte,Værløse,"Celine Juel, Mathilde Haapanen","Julie Dawall Jakobsen, Mai Surrow","53107, 78190","83614, 50755","13-21, 8-21",away,Værløse,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403318,6 15-12-2020,1. HD,1,HD,Gentofte,Værløse,"Kasper Antonsen, Joshua Eipe","Andreas Søndergaard, Daniel Lundgaard","60945, 62702","84100, 1311","21-17, 21-10",home,Gentofte,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403318,6 15-12-2020,2. HD,2,HD,Gentofte,Værløse,"Kristian Høholdt Kræmer, Mads Christophersen","Mathias Thyrri Jørgensen, Rasmus Messerschmidt","88747, 81169","81255, 48886","18-21, 21-19, 21-13",home,Gentofte,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403319,6 15-12-2020,1. MD,1,MD,Aarhus AB,Team Skælskør-Slagelse,"Philip Seerup, Emilie Furbo","Mads Pieler Kolding, Selena Piek (EU)","81442, 56698","22029, 250890","14-21, 22-24",away,Team Skælskør-Slagelse,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403319,6 15-12-2020,2. MD,2,MD,Aarhus AB,Team Skælskør-Slagelse,"Mathias L. Hansen, Anne Fuglsang","Ruben Jille (EU), Imke Van Der Aar","62396, 87353","75165, 213164","13-21, 24-22, 11-21",away,Team Skælskør-Slagelse,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403319,6 15-12-2020,1. DS,1,DS,Aarhus AB,Team Skælskør-Slagelse,Anne Fuglsang,Ashwathi Pillai (EU),87353,163393,"21-7, 23-21",home,Aarhus AB,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403319,6 15-12-2020,2. DS,2,DS,Aarhus AB,Team Skælskør-Slagelse,Trine Villadsen,Alyssa Tirtosentono (EU),67501,253649,"21-9, 21-7",home,Aarhus AB,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403319,6 15-12-2020,1. HS,1,HS,Aarhus AB,Team Skælskør-Slagelse,David Kim Kristensen,Mark Caljouw (EU),70867,66142,"7-21, 7-21",away,Team Skælskør-Slagelse,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403319,6 15-12-2020,2. HS,2,HS,Aarhus AB,Team Skælskør-Slagelse,Jeppe Bruun Christensen,Felix Burestedt (EU),78581,66689,"21-18, 15-21, 21-18",home,Aarhus AB,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403319,6 15-12-2020,1. DD,1,DD,Aarhus AB,Team Skælskør-Slagelse,"Trine Villadsen, Emilie Furbo","Alyssa Tirtosentono (EU), Selena Piek (EU)","67501, 56698","253649, 250890","18-21, 19-21",away,Team Skælskør-Slagelse,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403319,6 15-12-2020,1. HD,1,HD,Aarhus AB,Team Skælskør-Slagelse,"Mikkel Stoffersen, Philip Seerup","Mads Pieler Kolding, Kim Astrup Sørensen","72837, 81442","22029, 47081","21-16, 14-21, 14-21",away,Team Skælskør-Slagelse,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403319,6 15-12-2020,2. HD,2,HD,Aarhus AB,Team Skælskør-Slagelse,"Mathias L. Hansen, Jeppe Bruun Christensen","Ruben Jille (EU), Felix Burestedt (EU)","62396, 78581","75165, 66689","21-17, 20-22, 10-21",away,Team Skælskør-Slagelse,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403320,6 15-12-2020,1. MD,1,MD,Vendsyssel,Skovshoved,"Robin Tabeling (EU), Cheryl Seinen (EU)","Carsten Mogensen, Mette Poulsen","61161, 69668","13905, 55556","19-21, 22-20, 21-16",home,Vendsyssel,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403320,6 15-12-2020,2. MD,2,MD,Vendsyssel,Skovshoved,"Zvonimir Durkinjak (EU), Debora Jille (EU)","Joel Eipe, Sara Lundgaard","23630, 305462","78774, 80319","21-17, 21-16",home,Vendsyssel,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403320,6 15-12-2020,1. DS,1,DS,Vendsyssel,Skovshoved,Sabrina Jaquet,Sophia Grundtvig,327649,2259,"20-22, 21-15, 21-18",home,Vendsyssel,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403320,6 15-12-2020,2. DS,2,DS,Vendsyssel,Skovshoved,Josefine Redkjær Jensen,Kati Tolmoff (EU),1916,13967,"21-15, 20-22, 1-21",away,Skovshoved,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403320,6 15-12-2020,1. HS,1,HS,Vendsyssel,Skovshoved,Jan Ø. Jørgensen,Rasmus Gemke,21735,77864,"19-21, 22-20, 16-21",away,Skovshoved,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403320,6 15-12-2020,2. HS,2,HS,Vendsyssel,Skovshoved,Victor Svendsen,Joachim Fischer,69610,12057,"21-5, 21-8",home,Vendsyssel,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403320,6 15-12-2020,1. DD,1,DD,Vendsyssel,Skovshoved,"Debora Jille (EU), Cheryl Seinen (EU)","Mette Poulsen, Sara Lundgaard","305462, 69668","55556, 80319","21-15, 21-12",home,Vendsyssel,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403320,6 15-12-2020,1. HD,1,HD,Vendsyssel,Skovshoved,"Robin Tabeling (EU), Anton Kaisti (EU)","Joachim Fischer, Carsten Mogensen","61161, 328511","12057, 13905","22-20, 17-21, 15-21",away,Skovshoved,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403320,6 15-12-2020,2. HD,2,HD,Vendsyssel,Skovshoved,"Zvonimir Durkinjak (EU), Victor Svendsen","Joel Eipe, Rasmus Kjær Pedersen","23630, 69610","78774, 83801","0-21, 0-21",away,Skovshoved,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403321,6 15-12-2020,1. MD,1,MD,Højbjerg/Via Biler,Solrød Strand,"Anders Skaarup Rasmussen, Natasja P. Anthonisen","Lasse Mølhede, Elisa Melgaard","29269, 2590","58031, 85664","21-18, 21-10",home,Højbjerg/Via Biler,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403321,6 15-12-2020,2. MD,2,MD,Højbjerg/Via Biler,Solrød Strand,"Jesper Toft, Alexandra Bøje","Jeppe Bay Madsen, Johanna Magnusson (EU)","86982, 89506","78661, 231696","21-19, 19-21, 16-21",away,Solrød Strand,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403321,6 15-12-2020,1. DS,1,DS,Højbjerg/Via Biler,Solrød Strand,Line Kjærsfeldt,Mia Blichfeldt,61094,81104,"21-13, 13-21, 21-17",home,Højbjerg/Via Biler,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403321,6 15-12-2020,2. DS,2,DS,Højbjerg/Via Biler,Solrød Strand,Amalie Schulz Terp-Nielsen,Frederikke Lund,2532,2260,"23-21, 22-20",home,Højbjerg/Via Biler,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403321,6 15-12-2020,1. HS,1,HS,Højbjerg/Via Biler,Solrød Strand,Hans-Kristian Solberg Vittinghus,Nhat Nguyen (udl.),14903,324838,"13-21, 21-18, 21-14",home,Højbjerg/Via Biler,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403321,6 15-12-2020,2. HS,2,HS,Højbjerg/Via Biler,Solrød Strand,Karan Rajan Rajarajan,Emil Holst,272325,39835,"16-21, 19-21",away,Solrød Strand,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403321,6 15-12-2020,1. DD,1,DD,Højbjerg/Via Biler,Solrød Strand,"Natasja P. Anthonisen, Amalie Schulz Terp-Nielsen","Johanna Magnusson (EU), Elisa Melgaard","2590, 2532","231696, 85664","17-21, 25-23, 17-21",away,Solrød Strand,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403321,6 15-12-2020,1. HD,1,HD,Højbjerg/Via Biler,Solrød Strand,"Karan Rajan Rajarajan, Anders Skaarup Rasmussen","Søren Gravholt, Lasse Mølhede","272325, 29269","36753, 58031","25-23, 17-21, 13-21",away,Solrød Strand,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403321,6 15-12-2020,2. HD,2,HD,Højbjerg/Via Biler,Solrød Strand,"Jesper Toft, Mads Vestergaard","Jeppe Bay Madsen, Emil Holst","86982, 3019","78661, 39835","21-13, 17-21, 21-14",home,Højbjerg/Via Biler,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403322,6 15-12-2020,1. MD,1,MD,Greve,RSL ODENSE OBK,"Mikkel Mikkelsen, Rikke Søby Hansen","Adam Hall (udl.), Maiken Fruergaard Sørensen","48568, 66239","72789, 68036","17-21, 14-21",away,RSL ODENSE OBK,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403322,6 15-12-2020,2. MD,2,MD,Greve,RSL ODENSE OBK,"David Daugaard, Iris Wang (udl.)","William Kryger Boe, Sara Thygesen","65640, 324938","93939, 40011","14-21, 11-21",away,RSL ODENSE OBK,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403322,6 15-12-2020,1. DS,1,DS,Greve,RSL ODENSE OBK,Iris Wang (udl.),Camilla Martens,324938,32869,"21-6, 21-16",home,Greve,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403322,6 15-12-2020,2. DS,2,DS,Greve,RSL ODENSE OBK,Gayle Mahulette (EU),Lia Šalehar (EU),318245,251051,"19-21, 21-10, 21-17",home,Greve,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403322,6 15-12-2020,1. HS,1,HS,Greve,RSL ODENSE OBK,Kalle Koljonen (EU),Steffen Rasmussen,60083,41491,"21-15, 21-12",home,Greve,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403322,6 15-12-2020,2. HS,2,HS,Greve,RSL ODENSE OBK,Jonas Kudsk,Mads Thøgersen,115748,87098,"8-21, 14-21",away,RSL ODENSE OBK,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403322,6 15-12-2020,1. DD,1,DD,Greve,RSL ODENSE OBK,"Rikke Søby Hansen, Gayle Mahulette (EU)","Sara Thygesen, Maiken Fruergaard Sørensen","66239, 318245","40011, 68036","18-21, 18-21",away,RSL ODENSE OBK,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403322,6 15-12-2020,1. HD,1,HD,Greve,RSL ODENSE OBK,"Mikkel Mikkelsen, David Daugaard","Adam Hall (udl.), Patrick Bjerregaard","48568, 65640","72789, 66183","18-21, 15-21",away,RSL ODENSE OBK,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403322,6 15-12-2020,2. HD,2,HD,Greve,RSL ODENSE OBK,"Kalle Koljonen (EU), Jonas Kudsk","William Kryger Boe, Mads Thøgersen","60083, 115748","93939, 87098","11-21, 13-21",away,RSL ODENSE OBK,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403323,7 17-12-2020,1. MD,1,MD,Skovshoved,Højbjerg/Via Biler,"Carsten Mogensen, Mette Poulsen","Anders Skaarup Rasmussen, Natasja P. Anthonisen","13905, 55556","29269, 2590","21-11, 10-21, 21-16",home,Skovshoved,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403323,7 17-12-2020,2. MD,2,MD,Skovshoved,Højbjerg/Via Biler,"Joel Eipe, Sara Lundgaard","Jesper Toft, Alexandra Bøje","78774, 80319","86982, 89506","21-16, 21-18",home,Skovshoved,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403323,7 17-12-2020,1. DS,1,DS,Skovshoved,Højbjerg/Via Biler,Sophia Grundtvig,Line Kjærsfeldt,2259,61094,"17-21, 10-21",away,Højbjerg/Via Biler,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403323,7 17-12-2020,2. DS,2,DS,Skovshoved,Højbjerg/Via Biler,Kati Tolmoff (EU),Amalie Schulz Terp-Nielsen,13967,2532,"13-21, 10-21",away,Højbjerg/Via Biler,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403323,7 17-12-2020,1. HS,1,HS,Skovshoved,Højbjerg/Via Biler,Viktor Axelsen,Hans-Kristian Solberg Vittinghus,59158,14903,"21-13, 21-14",home,Skovshoved,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403323,7 17-12-2020,2. HS,2,HS,Skovshoved,Højbjerg/Via Biler,Rasmus Gemke,Karan Rajan Rajarajan,77864,272325,"9-21, 21-16, 21-16",home,Skovshoved,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403323,7 17-12-2020,1. DD,1,DD,Skovshoved,Højbjerg/Via Biler,"Mette Poulsen, Sara Lundgaard","Natasja P. Anthonisen, Line Kjærsfeldt","55556, 80319","2590, 61094","21-14, 21-12",home,Skovshoved,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403323,7 17-12-2020,1. HD,1,HD,Skovshoved,Højbjerg/Via Biler,"Joel Eipe, Rasmus Kjær Pedersen","Anders Skaarup Rasmussen, Karan Rajan Rajarajan","78774, 83801","29269, 272325","17-21, 11-21",away,Højbjerg/Via Biler,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403323,7 17-12-2020,2. HD,2,HD,Skovshoved,Højbjerg/Via Biler,"Viktor Axelsen, Carsten Mogensen","Jesper Toft, Mads Vestergaard","59158, 13905","86982, 3019","21-17, 21-14",home,Skovshoved,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403324,7 17-12-2020,1. MD,1,MD,Værløse,Vendsyssel,"Mathias Thyrri Jørgensen, Mai Surrow","Robin Tabeling (EU), Cheryl Seinen (EU)","81255, 50755","61161, 69668","22-24, 12-21",away,Vendsyssel,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403324,7 17-12-2020,2. MD,2,MD,Værløse,Vendsyssel,"Andreas Søndergaard, Ditte Søby Hansen","Anton Kaisti (EU), Sabrina Jaquet","84100, 78225","328511, 327649","17-21, 21-11, 21-15",home,Værløse,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403324,7 17-12-2020,1. DS,1,DS,Værløse,Vendsyssel,Julie Dawall Jakobsen,Sabrina Jaquet,83614,327649,"21-15, 21-10",home,Værløse,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403324,7 17-12-2020,2. DS,2,DS,Værløse,Vendsyssel,Sofie Holmboe Dahl,Debora Jille (EU),76924,305462,"20-22, 23-21, 21-14",home,Værløse,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403324,7 17-12-2020,1. HS,1,HS,Værløse,Vendsyssel,Rasmus Messerschmidt,Jan Ø. Jørgensen,48886,21735,"22-20, 15-21, 17-21",away,Vendsyssel,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403324,7 17-12-2020,2. HS,2,HS,Værløse,Vendsyssel,Mads Muurholm Petersen,Victor Svendsen,356,69610,"3-21, 6-21",away,Vendsyssel,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403324,7 17-12-2020,1. DD,1,DD,Værløse,Vendsyssel,"Julie Dawall Jakobsen, Mai Surrow","Cheryl Seinen (EU), Debora Jille (EU)","83614, 50755","69668, 305462","14-21, 19-21",away,Vendsyssel,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403324,7 17-12-2020,1. HD,1,HD,Værløse,Vendsyssel,"Andreas Søndergaard, Mads Muurholm Petersen","Victor Svendsen, Robin Tabeling (EU)","84100, 356","69610, 61161","17-21, 19-21",away,Vendsyssel,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403324,7 17-12-2020,2. HD,2,HD,Værløse,Vendsyssel,"Mathias Thyrri Jørgensen, Daniel Lundgaard","Jan Ø. Jørgensen, Anton Kaisti (EU)","81255, 1311","21735, 328511","21-17, 21-16",home,Værløse,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403325,7 17-12-2020,1. MD,1,MD,Team Skælskør-Slagelse,Gentofte,"Mads Pieler Kolding, Selena Piek (EU)","Kasper Antonsen, Celine Juel","22029, 250890","60945, 53107","15-21, 21-16, 17-21",away,Gentofte,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403325,7 17-12-2020,2. MD,2,MD,Team Skælskør-Slagelse,Gentofte,"Ruben Jille (EU), Imke Van Der Aar","Kristian Høholdt Kræmer, Line Christophersen","75165, 213164","88747, 154","16-21, 21-12, 21-10",home,Team Skælskør-Slagelse,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403325,7 17-12-2020,1. DS,1,DS,Team Skælskør-Slagelse,Gentofte,Ashwathi Pillai (EU),Line Christophersen,163393,154,"16-21, 23-21, 12-21",away,Gentofte,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403325,7 17-12-2020,2. DS,2,DS,Team Skælskør-Slagelse,Gentofte,Imke Van Der Aar,Hannah Perregaard,213164,43433,"21-15, 21-19",home,Team Skælskør-Slagelse,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403325,7 17-12-2020,1. HS,1,HS,Team Skælskør-Slagelse,Gentofte,Mark Caljouw (EU),Mads Christophersen,66142,81169,"21-17, 22-24, 7-21",away,Gentofte,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403325,7 17-12-2020,2. HS,2,HS,Team Skælskør-Slagelse,Gentofte,Fabian Roth,Christopher Vittoriani,71680,3269,"21-12, 21-14",home,Team Skælskør-Slagelse,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403325,7 17-12-2020,1. DD,1,DD,Team Skælskør-Slagelse,Gentofte,"Alyssa Tirtosentono (EU), Selena Piek (EU)","Mathilde Haapanen, Hannah Perregaard","253649, 250890","78190, 43433","21-6, 21-9",home,Team Skælskør-Slagelse,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403325,7 17-12-2020,1. HD,1,HD,Team Skælskør-Slagelse,Gentofte,"Kim Astrup Sørensen, Mads Pieler Kolding","Kasper Antonsen, Joshua Eipe","47081, 22029","60945, 62702","0-21, 0-21",away,Gentofte,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403325,7 17-12-2020,2. HD,2,HD,Team Skælskør-Slagelse,Gentofte,"Ruben Jille (EU), Mark Caljouw (EU)","Mads Christophersen, Kristian Høholdt Kræmer","75165, 66142","81169, 88747","21-17, 21-18",home,Team Skælskør-Slagelse,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403326,7 17-12-2020,1. MD,1,MD,Solrød Strand,Greve,"Lasse Mølhede, Elisa Melgaard","Niclas Nøhr, Amalie Magelund Krogh","58031, 85664","43429, 869","12-21, 14-21",away,Greve,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403326,7 17-12-2020,2. MD,2,MD,Solrød Strand,Greve,"Jeppe Bay Madsen, Johanna Magnusson (EU)","Mikkel Mikkelsen, Rikke Søby Hansen","78661, 231696","48568, 66239","8-21, 11-21",away,Greve,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403326,7 17-12-2020,1. DS,1,DS,Solrød Strand,Greve,Mia Blichfeldt,Iris Wang (udl.),81104,324938,"21-10, 21-12",home,Solrød Strand,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403326,7 17-12-2020,2. DS,2,DS,Solrød Strand,Greve,Frederikke Lund,Gayle Mahulette (EU),2260,318245,"21-15, 13-21, 22-20",home,Solrød Strand,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403326,7 17-12-2020,1. HS,1,HS,Solrød Strand,Greve,Nhat Nguyen (udl.),Kalle Koljonen (EU),324838,60083,"24-22, 19-21, 20-22",away,Greve,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403326,7 17-12-2020,2. HS,2,HS,Solrød Strand,Greve,Emil Holst,Jonathan Dolan,39835,65531,"21-10, 21-15",home,Solrød Strand,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403326,7 17-12-2020,1. DD,1,DD,Solrød Strand,Greve,"Johanna Magnusson (EU), Mia Blichfeldt","Amalie Magelund Krogh, Rikke Søby Hansen","231696, 81104","869, 66239","25-23, 12-21, 13-21",away,Greve,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403326,7 17-12-2020,1. HD,1,HD,Solrød Strand,Greve,"Lasse Mølhede, Søren Gravholt","Mikkel Mikkelsen, David Daugaard","58031, 36753","48568, 65640","21-17, 17-21, 15-21",away,Greve,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403326,7 17-12-2020,2. HD,2,HD,Solrød Strand,Greve,"Jeppe Bay Madsen, Emil Holst","Niclas Nøhr, Jonathan Dolan","78661, 39835","43429, 65531","21-12, 21-19",home,Solrød Strand,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403327,7 17-12-2020,1. MD,1,MD,RSL ODENSE OBK,Aarhus AB,"Adam Hall (udl.), Maiken Fruergaard Sørensen","Philip Seerup, Emilie Furbo","72789, 68036","81442, 56698","21-17, 21-9",home,RSL ODENSE OBK,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403327,7 17-12-2020,2. MD,2,MD,RSL ODENSE OBK,Aarhus AB,"William Kryger Boe, Sara Thygesen","Mathias L. Hansen, Anne Fuglsang","93939, 40011","62396, 87353","21-12, 21-16",home,RSL ODENSE OBK,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403327,7 17-12-2020,1. DS,1,DS,RSL ODENSE OBK,Aarhus AB,Camilla Martens,Anne Fuglsang,32869,87353,"21-6, 21-16",home,RSL ODENSE OBK,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403327,7 17-12-2020,2. DS,2,DS,RSL ODENSE OBK,Aarhus AB,Lia Šalehar (EU),Trine Villadsen,251051,67501,"13-21, 8-21",away,Aarhus AB,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403327,7 17-12-2020,1. HS,1,HS,RSL ODENSE OBK,Aarhus AB,Steffen Rasmussen,David Kim Kristensen,41491,70867,"12-21, 21-14, 22-24",away,Aarhus AB,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403327,7 17-12-2020,2. HS,2,HS,RSL ODENSE OBK,Aarhus AB,Mads Thøgersen,Jeppe Bruun Christensen,87098,78581,"13-21, 21-14, 11-8",home,RSL ODENSE OBK,R
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403327,7 17-12-2020,1. DD,1,DD,RSL ODENSE OBK,Aarhus AB,"Maiken Fruergaard Sørensen, Sara Thygesen","Trine Villadsen, Emilie Furbo","68036, 40011","67501, 56698","21-14, 21-17",home,RSL ODENSE OBK,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403327,7 17-12-2020,1. HD,1,HD,RSL ODENSE OBK,Aarhus AB,"Adam Hall (udl.), Patrick Bjerregaard","Philip Seerup, Mikkel Stoffersen","72789, 66183","81442, 72837","21-13, 21-10",home,RSL ODENSE OBK,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,403327,7 17-12-2020,2. HD,2,HD,RSL ODENSE OBK,Aarhus AB,"Mads Thøgersen, William Kryger Boe","Mathias L. Hansen, Jeppe Bruun Christensen","87098, 93939","62396, 78581",,home,RSL ODENSE OBK,R
2020,1,1,-3,13240,Badmintonligaen,Grundspil,385909,8 02-02-2021,1. MD,1,MD,Greve,Højbjerg/Via Biler,"Niclas Nøhr, Amalie Magelund Krogh","Anders Skaarup Rasmussen, Alexandra Bøje","43429, 869","29269, 89506","21-14, 21-18",home,Greve,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,385909,8 02-02-2021,2. MD,2,MD,Greve,Højbjerg/Via Biler,"Mikkel Mikkelsen, Rikke Søby Hansen","Hans-Kristian Solberg Vittinghus, Natasja P. Anthonisen","48568, 66239","14903, 2590","21-9, 21-9",home,Greve,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,385909,8 02-02-2021,1. DS,1,DS,Greve,Højbjerg/Via Biler,Iris Wang (udl.),Line Kjærsfeldt,324938,61094,"19-21, 11-21",away,Højbjerg/Via Biler,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,385909,8 02-02-2021,2. DS,2,DS,Greve,Højbjerg/Via Biler,Gayle Mahulette (EU),Amalie Schulz Terp-Nielsen,318245,2532,"19-21, 27-29",away,Højbjerg/Via Biler,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,385909,8 02-02-2021,1. HS,1,HS,Greve,Højbjerg/Via Biler,Kalle Koljonen (EU),Hans-Kristian Solberg Vittinghus,60083,14903,"18-21, 23-21, 10-21",away,Højbjerg/Via Biler,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,385909,8 02-02-2021,2. HS,2,HS,Greve,Højbjerg/Via Biler,Lino Munez,Karan Rajan Rajarajan,327693,272325,"14-21, 11-21",away,Højbjerg/Via Biler,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,385909,8 02-02-2021,1. DD,1,DD,Greve,Højbjerg/Via Biler,"Amalie Magelund Krogh, Rikke Søby Hansen","Alexandra Bøje, Natasja P. Anthonisen","869, 66239","89506, 2590","21-14, 21-13",home,Greve,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,385909,8 02-02-2021,1. HD,1,HD,Greve,Højbjerg/Via Biler,"Mads Conrad-Petersen, Mikkel Mikkelsen","Anders Skaarup Rasmussen, Karan Rajan Rajarajan","21879, 48568","29269, 272325","15-21, 12-21",away,Højbjerg/Via Biler,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,385909,8 02-02-2021,2. HD,2,HD,Greve,Højbjerg/Via Biler,"Niclas Nøhr, Lino Munez","Mads Vestergaard, Jesper Toft","43429, 327693","3019, 86982","12-21, 18-21",away,Højbjerg/Via Biler,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,385910,8 02-02-2021,1. MD,1,MD,Team Skælskør-Slagelse,Skovshoved,"Kim Astrup Sørensen, Selena Piek (EU)","Carsten Mogensen, Mette Poulsen","47081, 250890","13905, 55556","21-16, 21-8",home,Team Skælskør-Slagelse,
2020,1,1,-3,13240,Badmintonligaen,Grundspil,385910,8 02-02-2021,2. MD,2,MD,Team Skælskør-Slagelse,Skovshoved,"Ruben Jille (EU), Imke Van Der Aar","Joel Eipe, Sara Lundgaard","75165, 213164","78774, 80319","21-19, 11-21, 14-21",away,Skovshoved,
